Question ID,Question Text,Answer,Strand,Substrand,Year Level,Sub Level,Full Level,Model Used,Suggested Models,Enhanced System Used,Context Type,Generation Status,Questions Generated,Generation Time,Curriculum Reference,Error Message
"C45_Q4","Which is better value? A: £781.88, B: £409.69","B is better value","Fractions, decimals and percentages","compare and order decimals",5,3,"5.3","COMPARISON","COMPARISON",No,Money,Completed,5,2025-09-24T11:17:01.345Z,"Year 5 Curriculum",
"C45_Q5","Which is better value? A: £683.61 for 2000ml, B: £107.23 for 1500ml","B is better value","Fractions, decimals and percentages","compare and order decimals",5,3,"5.3","COMPARISON","COMPARISON",No,Money,Completed,5,2025-09-24T11:17:01.345Z,"Year 5 Curriculum",
"C46_Q1","Mia wants to save half of £18. How much should Mia save?","£9","Fractions, decimals and percentages","comparing and ordering fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.362Z,"Year 3 Curriculum",
"C46_Q2","James wants to save half of £16. How much should James save?","£8","Fractions, decimals and percentages","comparing and ordering fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.362Z,"Year 3 Curriculum",
"C46_Q3","Harry wants to save half of £2. How much should Harry save?","£1","Fractions, decimals and percentages","comparing and ordering fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.363Z,"Year 3 Curriculum",
"C46_Q4","Jack wants to save half of £14. How much should Jack save?","£7","Fractions, decimals and percentages","comparing and ordering fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.363Z,"Year 3 Curriculum",
"C46_Q5","Ryan wants to save half of £4. How much should Ryan save?","£2","Fractions, decimals and percentages","comparing and ordering fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.363Z,"Year 3 Curriculum",
"C47_Q1","Tom wants to save 1/5 of £417.79. How much should Tom save?","£83.56","Fractions, decimals and percentages","comparing and ordering fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.375Z,"Year 5 Curriculum",
"C47_Q2","Emma wants to save 2/5 of £171.38. How much should Emma save?","£68.55","Fractions, decimals and percentages","comparing and ordering fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.375Z,"Year 5 Curriculum",
"C47_Q3","Amy wants to save 2/5 of £479.21. How much should Amy save?","£191.68","Fractions, decimals and percentages","comparing and ordering fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.375Z,"Year 5 Curriculum",
"C47_Q4","Amy wants to save 2/3 of £490.38. How much should Amy save?","£326.92","Fractions, decimals and percentages","comparing and ordering fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.376Z,"Year 5 Curriculum",
"C47_Q5","Sarah wants to save three quarters of £342.81. How much should Sarah save?","£257.11","Fractions, decimals and percentages","comparing and ordering fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.376Z,"Year 5 Curriculum",
"C48_Q1","Amy wants to save 7/8 of £501.70. How much should Amy save?","£438.99","Fractions, decimals and percentages","comparing and ordering fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.391Z,"Year 6 Curriculum",
"C48_Q2","Ben wants to save 3/10 of £430.12. How much should Ben save?","£129.04","Fractions, decimals and percentages","comparing and ordering fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.391Z,"Year 6 Curriculum",
"C48_Q3","Harry wants to save 2/5 of £177.75. How much should Harry save?","£71.10","Fractions, decimals and percentages","comparing and ordering fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.391Z,"Year 6 Curriculum",
"C48_Q4","Tom wants to save 1/10 of £180.44. How much should Tom save?","£18.04","Fractions, decimals and percentages","comparing and ordering fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.391Z,"Year 6 Curriculum",
"C48_Q5","Emma wants to save 1/10 of £938.23. How much should Emma save?","£93.82","Fractions, decimals and percentages","comparing and ordering fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; COMPARISON",Yes,Money,Completed,5,2025-09-24T11:17:01.391Z,"Year 6 Curriculum",
"C49_Q1","Katie wants to save one quarter of £36. How much should Katie save?","£9","Fractions, decimals and percentages","equivalent fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.406Z,"Year 3 Curriculum",
"C49_Q2","Amy wants to save one quarter of £24. How much should Amy save?","£6","Fractions, decimals and percentages","equivalent fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.406Z,"Year 3 Curriculum",
"C49_Q3","Katie wants to save half of £32. How much should Katie save?","£16","Fractions, decimals and percentages","equivalent fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.406Z,"Year 3 Curriculum",
"C49_Q4","Harry wants to save half of £10. How much should Harry save?","£5","Fractions, decimals and percentages","equivalent fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.406Z,"Year 3 Curriculum",
"C49_Q5","Lucy wants to save one quarter of £24. How much should Lucy save?","£6","Fractions, decimals and percentages","equivalent fractions",3,3,"3.3","FRACTION","FRACTION",Yes,Money,Completed,5,2025-09-24T11:17:01.406Z,"Year 3 Curriculum",
"C50_Q1","Alex wants to save one quarter of £86.08. How much should Alex save?","£21.52","Fractions, decimals and percentages","equivalent fractions",4,3,"4.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.421Z,"Year 4 Curriculum",
"C50_Q2","Katie wants to save three quarters of £71.75. How much should Katie save?","£53.81","Fractions, decimals and percentages","equivalent fractions",4,3,"4.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.421Z,"Year 4 Curriculum",
"C50_Q3","Tom wants to save one quarter of £60.31. How much should Tom save?","£15.08","Fractions, decimals and percentages","equivalent fractions",4,3,"4.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.421Z,"Year 4 Curriculum",
"C50_Q4","Hannah wants to save three quarters of £11.27. How much should Hannah save?","£8.45","Fractions, decimals and percentages","equivalent fractions",4,3,"4.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.421Z,"Year 4 Curriculum",
"C50_Q5","Ryan wants to save three quarters of £22.98. How much should Ryan save?","£17.24","Fractions, decimals and percentages","equivalent fractions",4,3,"4.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.421Z,"Year 4 Curriculum",
"C51_Q1","Daniel wants to save 2/5 of £151.04. How much should Daniel save?","£60.42","Fractions, decimals and percentages","equivalent fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; CONVERSION",Yes,Money,Completed,5,2025-09-24T11:17:01.436Z,"Year 5 Curriculum",
"C51_Q2","Sophie wants to save three quarters of £189.90. How much should Sophie save?","£142.43","Fractions, decimals and percentages","equivalent fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; CONVERSION",Yes,Money,Completed,5,2025-09-24T11:17:01.436Z,"Year 5 Curriculum",
"C51_Q3","Ryan wants to save 1/5 of £345.39. How much should Ryan save?","£69.08","Fractions, decimals and percentages","equivalent fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; CONVERSION",Yes,Money,Completed,5,2025-09-24T11:17:01.436Z,"Year 5 Curriculum",
"C51_Q4","William wants to save 2/5 of £244.54. How much should William save?","£97.82","Fractions, decimals and percentages","equivalent fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; CONVERSION",Yes,Money,Completed,5,2025-09-24T11:17:01.436Z,"Year 5 Curriculum",
"C51_Q5","Lily wants to save 3/5 of £254.82. How much should Lily save?","£152.89","Fractions, decimals and percentages","equivalent fractions",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; CONVERSION",Yes,Money,Completed,5,2025-09-24T11:17:01.436Z,"Year 5 Curriculum",
"C52_Q1","Luke wants to save one quarter of £492.03. How much should Luke save?","£123.01","Fractions, decimals and percentages","equivalent fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.451Z,"Year 6 Curriculum",
"C52_Q2","Mia wants to save 5/6 of £1135.25. How much should Mia save?","£946.04","Fractions, decimals and percentages","equivalent fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.451Z,"Year 6 Curriculum",
"C52_Q3","Sophie wants to save half of £998.13. How much should Sophie save?","£499.07","Fractions, decimals and percentages","equivalent fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.451Z,"Year 6 Curriculum",
"C52_Q4","Hannah wants to save 3/5 of £308.85. How much should Hannah save?","£185.31","Fractions, decimals and percentages","equivalent fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.452Z,"Year 6 Curriculum",
"C52_Q5","Lucy wants to save 5/8 of £1150.55. How much should Lucy save?","£719.09","Fractions, decimals and percentages","equivalent fractions",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.452Z,"Year 6 Curriculum",
"C53_Q1","Amy wants to save 3/5 of £471.51. How much should Amy save?","£282.91","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.468Z,"Year 5 Curriculum",
"C53_Q2","Harry wants to save 2/5 of £145.19. How much should Harry save?","£58.08","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.468Z,"Year 5 Curriculum",
"C53_Q3","Emma wants to save one quarter of £192.70. How much should Emma save?","£48.18","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.468Z,"Year 5 Curriculum",
"C53_Q4","Luke wants to save half of £396.13. How much should Luke save?","£198.07","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.468Z,"Year 5 Curriculum",
"C53_Q5","Tom wants to save 1/5 of £496.48. How much should Tom save?","£99.30","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.468Z,"Year 5 Curriculum",
"C54_Q1","Sophie wants to save one quarter of £1139.30. How much should Sophie save?","£284.83","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.484Z,"Year 6 Curriculum",
"C54_Q2","Mia wants to save one third of £1052.27. How much should Mia save?","£350.76","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.484Z,"Year 6 Curriculum",
"C54_Q3","Tom wants to save 7/8 of £615.91. How much should Tom save?","£538.92","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.484Z,"Year 6 Curriculum",
"C54_Q4","Chloe wants to save 9/10 of £1104.78. How much should Chloe save?","£994.30","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.484Z,"Year 6 Curriculum",
"C54_Q5","Emily wants to save 3/10 of £1244.48. How much should Emily save?","£373.34","Fractions, decimals and percentages","fractions / decimal / percentage equivalence",6,3,"6.3","FRACTION","FRACTION; MONEY_FRACTIONS; PERCENTAGE",Yes,Money,Completed,5,2025-09-24T11:17:01.484Z,"Year 6 Curriculum",
"C55_Q1","Luke wants to save half of £303.11. How much should Luke save?","£151.56","Fractions, decimals and percentages","fractions / decimals equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.513Z,"Year 5 Curriculum",
"C55_Q2","Alex wants to save 2/5 of £306.49. How much should Alex save?","£122.60","Fractions, decimals and percentages","fractions / decimals equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.513Z,"Year 5 Curriculum",
"C55_Q3","Harry wants to save half of £76.65. How much should Harry save?","£38.33","Fractions, decimals and percentages","fractions / decimals equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.513Z,"Year 5 Curriculum",
"C55_Q4","Tom wants to save one third of £244.67. How much should Tom save?","£81.56","Fractions, decimals and percentages","fractions / decimals equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.513Z,"Year 5 Curriculum",
"C55_Q5","Ben wants to save 2/5 of £183.98. How much should Ben save?","£73.59","Fractions, decimals and percentages","fractions / decimals equivalence",5,3,"5.3","FRACTION","FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.514Z,"Year 5 Curriculum",
"C56_Q1","91 friends want to share £9408.95 equally. How much does each person get?","£103.39","Fractions, decimals and percentages","fractions / decimals equivalence",6,3,"6.3","DIVISION","DIVISION; FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.555Z,"Year 6 Curriculum",
"C56_Q2","33 friends want to share £3007.99 equally. How much does each person get?","£91.15","Fractions, decimals and percentages","fractions / decimals equivalence",6,3,"6.3","DIVISION","DIVISION; FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.555Z,"Year 6 Curriculum",
"C56_Q3","4 friends want to share £2137.59 equally. How much does each person get?","£534.40","Fractions, decimals and percentages","fractions / decimals equivalence",6,3,"6.3","DIVISION","DIVISION; FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.555Z,"Year 6 Curriculum",
"C56_Q4","30 friends want to share £7782.65 equally. How much does each person get?","£259.42","Fractions, decimals and percentages","fractions / decimals equivalence",6,3,"6.3","DIVISION","DIVISION; FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.556Z,"Year 6 Curriculum",
"C56_Q5","45 friends want to share £876.43 equally. How much does each person get?","£19.48","Fractions, decimals and percentages","fractions / decimals equivalence",6,3,"6.3","DIVISION","DIVISION; FRACTION; MONEY_FRACTIONS",Yes,Money,Completed,5,2025-09-24T11:17:01.556Z,"Year 6 Curriculum",
"C57_Q1","Chloe buys 7 chocolates. Each chocolate costs £261. How much does Chloe pay in total?","£16443","Fractions, decimals and percentages","multiply / divide decimals",6,3,"6.3","MULTIPLICATION","MULTIPLICATION; DIVISION",Yes,Money,Completed,5,2025-09-24T11:17:01.566Z,"Year 6 Curriculum",
"C57_Q2","Lily buys 58 pencils. Each pencil costs £896. How much does Lily pay in total?","£259840","Fractions, decimals and percentages","multiply / divide decimals",6,3,"6.3","MULTIPLICATION","MULTIPLICATION; DIVISION",Yes,Money,Completed,5,2025-09-24T11:17:01.566Z,"Year 6 Curriculum",
